position,gotchiID,name,withSetsRarityScore,kinship,experience,level,originalOwner,originalWeight,weightAmongEligible,reward
271,1264,Cosmic Cochise,661,1994,13975,17,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,0.005164269126,0.000583213055,0.107989187316
273,2443,Chad,660,2929,1440,6,0x60ed33735c9c29ec2c26b8ec734e36d5b6fa1eab,0.005128697824,0.000579195904,0.107245361647
274,2085,Oz,660,2472,1450,6,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0.005111101092,0.000577208664,0.106877399268
275,18491,Habemus Peleon,660,2469,3810,9,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.005093628511,0.000575235444,0.106512032980
276,13401,Zelenskiy,660,123,6065,12,0x39292e0157ef646cc9ea65dc48f8f91cae009eae,0.005076278758,0.000573276096,0.106149235126
277,6827,Gotchi Battler,659,2527,20935,21,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.005059050529,0.000571330472,0.105788978442
278,3942,The Emerald Wizard,659,2496,8670,14,0xedd46a46aa5af54ad3c8a651caee2c75c9f2c325,0.005041942538,0.000569398426,0.105431236052
279,6164,Rain of Fire,659,1449,14975,18,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.005024953520,0.000567479816,0.105075981457
282,4405,Lil' Al,658,3342,11170,15,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,0.004974687887,0.000561803200,0.104024885026
283,19841,Goro,658,3028,4570,10,0x77427023e70cafd983dabaf3488d8d83ecb15b96,0.004958162435,0.000559936942,0.103679323999
284,18434,Moondance,658,2815,4260,10,0x2d5f86cd294ca6c92189340eaeff41fc63dc66ef,0.004941749880,0.000558083433,0.103336123745
285,14515,magical,658,2304,1090,5,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0.004925449057,0.000556242543,0.102995259906
287,9412,FOMO,658,1367,99995,45,0x635c1bafe7b01a8c52c73cba97a35b4b8d96ae81,0.004893178029,0.000552598100,0.102320445729
289,8517,Micro,657,2917,8860,14,0xb9ff017c875f5c39d0018d1df86fbd92943d5b82,0.004861340350,0.000549002596,0.101654693228
290,3986,Sir,657,2929,1930,7,0x60ed33735c9c29ec2c26b8ec734e36d5b6fa1eab,0.004845581270,0.000547222886,0.101325157680
291,12893,Celestial Dragon,657,2643,15440,18,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.004829927262,0.000545455042,0.100997819263
292,6321,HEART OF GOLD,657,805,600,4,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.004814377266,0.000543698945,0.100672655853
293,5154,BELOW,656,3434,4675,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.004798930240,0.000541954476,0.100349645623
294,2667,Hamsun,656,2554,3125,8,0x50e82f866800d3f1f542970dcf0d292bd490db33,0.004783585154,0.000540221519,0.100028767038
295,1257,MetaMask,656,1923,2700,8,0x9ff84b91998df96a6587db8dde8d4e47518107d6,0.004768340992,0.000538499960,0.099709998853
297,19260,Knight Bong,655,3050,5990,11,0xedd46a46aa5af54ad3c8a651caee2c75c9f2c325,0.004738151442,0.000535090583,0.099078710106
298,11487,Harriet,655,2700,3040,8,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0.004723204089,0.000533402543,0.098766148446
300,16505,TROPIC AAGENT,655,3,9910,15,0xd9d54f0f67fde251ab41ffb36579f308b592d905,0.004693599409,0.000530059217,0.098147089837
301,21154,TOTO,655,3,9890,15,0xd9d54f0f67fde251ab41ffb36579f308b592d905,0.004678940194,0.000528403718,0.097840553390
302,16969,TERMINAATOR,654,2855,4665,10,0x47d6f96ba098816389db7c87cbf077de7181b853,0.004664375157,0.000526758854,0.097535986281
303,16826,Freefree,654,2522,2965,8,0x579361d2636152df34db1d6dfd343f5037ddc71d,0.004649903384,0.000525124523,0.097233369398
304,18873,Boo-Dacious,654,2466,13770,17,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,0.004635523973,0.000523500622,0.096932683881
305,15578,Monstro,654,2322,4110,10,0xd281f988242c900d67ff2aafabe683b8004ee778,0.004621236033,0.000521887051,0.096633911108
306,11156,CryptoGreen,654,1887,4575,10,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.004607038686,0.000520283711,0.096337032702
308,2720,Mr. Y,654,362,1865,7,0xf5bd90d482928829548a6f3b95f5adb70591e93e,0.004578912310,0.000517107334,0.095748886649
309,8396,KINSHIP,653,3652,4725,10,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,0.004564981579,0.000515534103,0.095457583407
310,8531,Xp Number One,653,2783,28200,24,0x60ed33735c9c29ec2c26b8ec734e36d5b6fa1eab,0.004551138035,0.000513970719,0.095168103336
311,20449,KoOi_009,653,2557,10870,15,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0.004537380856,0.000512417089,0.094880429200
312,19944,VIRGIL,653,1246,3290,9,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,0.004523709226,0.000510873119,0.094594543979
316,15694,LETSROCK,653,3,9890,15,0xd9d54f0f67fde251ab41ffb36579f308b592d905,0.004469862280,0.000504792057,0.093468559296
317,24077,Aangelina,652,2762,2580,8,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0.004456606543,0.000503295056,0.093191370747
318,1961,Julius,652,2750,3860,9,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.004443431682,0.000501807188,0.092915873383
319,24610,Weekend at Bernie's,652,2549,2230,7,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.004430336951,0.000500328369,0.092642051615
323,6350,Aavesome,651,3451,7825,13,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,0.004378744744,0.000494501940,0.091563215404
324,5507,Imp,651,3335,4640,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.004366039801,0.000493067141,0.091297544415
325,4685,BoyBoy,651,3028,4600,10,0x7d1368528d8dd105368c91700f1ac30d81628794,0.004353410703,0.000491640907,0.091033459423
326,17539,Avocado Cheese,651,3019,7990,13,0xedd46a46aa5af54ad3c8a651caee2c75c9f2c325,0.004340856768,0.000490223161,0.090770946126
328,5123,XP SOURCE,651,2544,2010,7,0xc0afef712a1341ca78da145b2afad346e8c3574f,0.004315971686,0.000487412831,0.090250578252
329,16543,Kteam_01_04,651,2468,7490,13,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0.004303639213,0.000486020095,0.089992695919
330,1847,Blaazed,651,1824,2625,8,0xfaff4170e628aef5c5ce84c47ebddb5a99517fe2,0.004291379246,0.000484635549,0.089736329759
332,10909,KTeam_01_03,651,1620,10645,15,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0.004267074263,0.000481890730,0.089228092248
335,6394,Glowstick,650,3357,4755,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.004231144734,0.000477833123,0.088476775724
336,12247,Caaptain,650,3048,14960,18,0xedd46a46aa5af54ad3c8a651caee2c75c9f2c325,0.004219306545,0.000476496209,0.088229229288
337,18400,Gaarp the Fist,650,2885,7895,13,0xfaff4170e628aef5c5ce84c47ebddb5a99517fe2,0.004207536510,0.000475166991,0.087983108023
339,11765,absurd,650,2388,1520,6,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0.004184198541,0.000472531380,0.087495091562
340,7303,z - Imperio,650,1852,15475,18,0xa98e714577ad2b41efbcb5f79c3cd663bc806905,0.004172629441,0.000471224854,0.087253172002
343,1345,Red Pill,649,3388,5390,11,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.004138314828,0.000467349624,0.086535624749
344,4764,Saatoshi,649,2832,2880,8,0xe9da1801adcb61a41c6bdfdb7049c5e14383e8fd,0.004127005655,0.000466072452,0.086299140480
347,16477,Joseph,649,2164,2700,8,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0.004093457575,0.000462283789,0.085597622065
348,23751,D3G3N,649,2158,2745,8,0xba39c047714b4ca6244dc433d3ae3924691e0171,0.004082399580,0.000461034984,0.085366390145
349,692,KTeam_01_02,649,1895,10690,15,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0.004071403059,0.000459793121,0.085136443694
350,22118,HAAWK,649,1847,4070,10,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.004060467496,0.000458558142,0.084907771912
351,5011,ROWDY ROFL,649,1437,1785,6,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0.004049592379,0.000457329989,0.084680364123
352,16704,Crazy bit,649,1294,2180,7,0x46860b4dfe30ce16e6c3100c1be4344cd5941959,0.004038777204,0.000456108606,0.084454209767
354,7457,Ms. $,649,362,1765,6,0xf5bd90d482928829548a6f3b95f5adb70591e93e,0.004017324688,0.000453685923,0.084005619713
355,22751,CASH FAIRY,649,3,9880,15,0xd9d54f0f67fde251ab41ffb36579f308b592d905,0.004006686365,0.000452484512,0.083783163481
356,19970,Monkey Weed Grower,648,3033,8035,13,0xedd46a46aa5af54ad3c8a651caee2c75c9f2c325,0.003996106020,0.000451289649,0.083561919613
357,6089,Henry V,648,2978,4665,10,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0.003985583175,0.000450101279,0.083341878124
358,9494,REALM Tycoon,648,2462,3990,9,0x4177a5c0e2369f6830a4c3825afc8fb3dd47790d,0.003975117358,0.000448919350,0.083123029138
359,1702,FOMO GOTCHI,648,2317,2680,8,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.003964708102,0.000447743808,0.082905362890
360,2555,Cyber Truck,648,2157,3405,9,0x579361d2636152df34db1d6dfd343f5037ddc71d,0.003954354945,0.000446574602,0.082688869718
361,11205,FAKE Artist,648,2157,6680,12,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0.003944057431,0.000445411679,0.082473540069
362,8082,MrGrey,647,3163,4835,10,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0.003933815106,0.000444254989,0.082259364493
363,21959,GLTR SLUT,647,2942,4070,10,0xcbef46a7cbe1f46a94ab77501eaa32596ab3c538,0.003923627524,0.000443104482,0.082046333641
364,6145,Egod,647,2918,1430,6,0x60ed33735c9c29ec2c26b8ec734e36d5b6fa1eab,0.003913494244,0.000441960107,0.081834438267
365,18663,Gaius Julius Caesar,647,2737,4175,10,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0.003903414827,0.000440821814,0.081623669224
368,17855,Imperio -++-,647,2124,2940,8,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0.003873495453,0.000437442949,0.080998030083
369,16524,Manchild,647,1844,5959,11,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0.003863627209,0.000436328505,0.080791676847
373,5743,Maage,646,3242,14140,17,0xd52a4333bd8cc9ab3c77df19ded4900b7849a07d,0.003824667611,0.000431928706,0.079976999080
374,19937,Blaze Maverick,646,3037,8155,13,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0.003815054039,0.000430843023,0.079775971232
375,10616,internetfase,646,2798,2868,8,0x1bdebaf12ec0ce61bcfc4c8e2bb15f1286fbfe2a,0.003805490204,0.000429762957,0.079575983451
376,16956,Maaria,646,2588,2220,7,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0.003795975719,0.000428688463,0.079377027605
377,3650,Schwarzenegger,646,1992,3580,9,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.003786510198,0.000427619500,0.079179095644
378,2931,Celebi,645,3390,4565,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.003777093260,0.000426556023,0.078982179606
379,24912,MICKEY,645,2820,2250,7,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.003767724530,0.000425497990,0.078786271609
380,22358,Philosopher,645,2814,3180,8,0x180f207f8747a966ec94277a69610162d7fa3ff1,0.003758403633,0.000424445359,0.078591363852
381,24404,Aavecii,645,2776,3400,9,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.003749130200,0.000423398089,0.078397448617
384,20478,Petunia,645,1964,4165,10,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.003721591054,0.000420288028,0.077821582043
387,4749,Butterfinger,644,3314,4605,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.003694466160,0.000417224750,0.077254377810
388,12515,Mistakes Were Made,644,2530,13410,17,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,0.003685514956,0.000416213870,0.077067200657
390,5790,Cha-cha Chabaka,644,1424,8690,14,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,0.003667746146,0.000414207196,0.076695639970
392,22958,KING OF COCKTAILS,644,3,12310,16,0xd9d54f0f67fde251ab41ffb36579f308b592d905,0.003650153237,0.000412220388,0.076327757540
393,6147,JAG DE BELLOUET,643,3371,15625,18,0xedd46a46aa5af54ad3c8a651caee2c75c9f2c325,0.003641421924,0.000411234340,0.076145178472
394,14981,Mustacho,643,3059,4435,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.003632733606,0.000410253148,0.075963498465
397,15219,Gandalf The Gray,643,2337,4005,9,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.003606923436,0.000407338345,0.075423786226
398,10647,Nova,643,2133,1980,7,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0.003598403929,0.000406376217,0.075245636206
400,20248,PERFECT 4 PORTAL MAGE SET,643,1694,4050,10,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.003581488889,0.000404465961,0.074891928574
402,9665,Chaarliee,643,296,0,1,0x579361d2636152df34db1d6dfd343f5037ddc71d,0.003564737133,0.000402574146,0.074541635347
403,10321,God of Realm,642,3014,6550,12,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0.003556421742,0.000401635070,0.074367753566
404,19321,Bussin' Bitcoin,642,2641,1600,6,0x750e361ee017e398c922f2b634387ecff810df6c,0.003548146284,0.000400700503,0.074194706823
405,24962,Holy Ghost,642,2568,4205,10,0xd281f988242c900d67ff2aafabe683b8004ee778,0.003539910470,0.000399770413,0.074022489058
406,14559,YIELD FARMER,642,2454,2860,8,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0.003531714012,0.000398844768,0.073851094265
408,4372,Amazon,641,3229,4250,10,0x1a518a3e674a76324058822ca5d8688cffc5033b,0.003515438031,0.000397006683,0.073510749877
410,10208,Mayhem Maker,641,2933,3895,9,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,0.003499316098,0.000395185995,0.073173626782
411,7413,Hustla28,641,2839,12260,16,0xa819c50d511187ce0f6aa352427586d6d0c187f7,0.003491312211,0.000394282097,0.073006258815
412,20130,~Little~Bub~,641,2682,4155,10,0x7d9fb540504d8f277099472b89113485f712c546,0.003483346016,0.000393382456,0.072839678998
413,11070,DDDropt it LOW,641,2232,2390,7,0x579361d2636152df34db1d6dfd343f5037ddc71d,0.003475417243,0.000392487041,0.072673881720
420,4895,Umeshu,640,3324,12686,16,0x43ff4c088df0a425d1a519d3030a1a3dfff05cfd,0.003420941653,0.000386334985,0.071534751579
421,8364,Bojack Horseman,640,2993,6756,12,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.003413302901,0.000385472322,0.071375018890
422,17122,Mr.Anderson,640,2962,4600,10,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.003405699269,0.000384613626,0.071216020569
423,48,supermodel,640,2746,3885,9,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0.003398130511,0.000383758869,0.071057751513
425,22473,Hariblow,640,2464,5460,11,0xa322f14c4e9628f5934420a6098a01e7c999e657,0.003383096655,0.000382061060,0.070743381009
426,7645,alpaca,640,2437,2215,7,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.003375631080,0.000381217955,0.070587269589
428,22324,Agamemnon,640,937,4355,10,0x4ada1b9d9fe28abd9585f58cfeed2169a39e1c6b,0.003360801459,0.000379543211,0.070277169820
429,233,Drop It Like It's Hot,639,3101,4879,10,0x2d5f86cd294ca6c92189340eaeff41fc63dc66ef,0.003353436950,0.000378711520,0.070123171771
430,21736,Holiday,639,2921,4250,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.003346105669,0.000377883581,0.069969868553
431,17802,morning,639,2869,2580,8,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.003338807390,0.000377059369,0.069817255424
432,23501,Fan Bingbing,639,2861,4300,10,0xc4fe12630feffdb5ee72eddcbbb43b595407442f,0.003331541887,0.000376238859,0.069665327690
433,989,Rocky BALB0A,639,2690,3330,9,0xd98695e2fce07e908c9f523387b1b1f8eb9d41ec,0.003324308939,0.000375422025,0.069514080695
435,6431,GHSTy McGHSTFace,639,2545,1080,5,0x160fbd013c8821403f9f5f6868b6f50cda050be3,0.003309939826,0.000373799287,0.069213610518
436,22369,Nestor,639,2435,1620,6,0x4edb4161d16c89b71aec027930a943c3d4cf0777,0.003302803226,0.000372993334,0.069064378238
437,4794,im a ghost,639,2339,8385,13,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,0.003295698310,0.000372190959,0.068915808499
438,3159,Poor Judgement,639,2278,3000,8,0x11f11dafde2ed523cd935184dd28876ce52f1652,0.003288624865,0.000371392139,0.068767896854
442,24767,AKKU SAAITAMA,639,1734,3930,9,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,0.003260641613,0.000368231924,0.068182743648
445,607,YFI,638,3342,4570,10,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.003239974482,0.000365897936,0.067750576643
446,1126,Coinmandeer,638,2976,4405,10,0xf5fe364d18f4a5a53badce9a046ba74cfc97f6fb,0.003233145376,0.000365126709,0.067607774335
447,13443,R3KT,638,2877,3745,9,0x795f50722cf5ad82f78dda8dc8f7b235332977c3,0.003226345911,0.000364358830,0.067465591838
448,7474,551 BRS 2000 KIN,638,2858,3580,9,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0.003219575893,0.000363594276,0.067324025082
449,2462,Pedro,638,2929,1940,7,0x60ed33735c9c29ec2c26b8ec734e36d5b6fa1eab,0.003212835127,0.000362833025,0.067183070037
450,17613,Werner Heisenberg,638,2393,3430,9,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.003206123424,0.000362075057,0.067042722706
451,16420,R E KT BOI,638,967,1020,5,0x60cc02e8f7cc6e90af34c4ac09e05c6099359530,0.003199440593,0.000361320349,0.066902979125
452,7332,Mr. D,638,362,1770,6,0xf5bd90d482928829548a6f3b95f5adb70591e93e,0.003192786447,0.000360568881,0.066763835369
457,8890,Chill Magoo,637,2692,4170,10,0x8efc96f7edb7f656a63b3195bf9728782115c4c7,0.003159939531,0.000356859401,0.066076978868
458,19279,Use Me,637,2438,2130,7,0x2d5f86cd294ca6c92189340eaeff41fc63dc66ef,0.003153453640,0.000356126934,0.065941353471
459,17335,Fondue,637,2326,3530,9,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.003146995164,0.000355397563,0.065806301343
461,22724,Hung Lo,637,887,7070,12,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0.003134159759,0.000353948031,0.065537902269
462,3433,Doxy,636,2932,4535,10,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,0.003127782482,0.000353227830,0.065404548088
463,6122,BOO!,636,2899,3370,9,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0.003121431929,0.000352510647,0.065271752706
464,23799,QUEEN,636,2884,4165,10,0xdab73a0b1fe28197942915bfef5b5c321514045f,0.003115107929,0.000351796463,0.065139512582
465,7617,Vesuvius,636,2882,5745,11,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.003108810315,0.000351085259,0.065007824206
467,23192,Kornholio,636,2575,3230,9,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,0.003096293580,0.000349671714,0.064746088798
470,18810,Aalbert Einstein,636,2073,3415,9,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.003077712253,0.000347573281,0.064357537708
472,4467,tethergod,636,2095,1800,7,0x8f9be4310f9abb0e5843cc6363908c9b01dfeb3f,0.003065452008,0.000346188703,0.064101165728
474,19221,Matala,635,3034,5570,11,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,0.003053292134,0.000344815460,0.063846892587
475,24984,Star 14,635,2866,4090,10,0xdab73a0b1fe28197942915bfef5b5c321514045f,0.003047249447,0.000344133045,0.063720534961
476,5075,Cosmic Jaammer,635,2852,3920,9,0x8efc96f7edb7f656a63b3195bf9728782115c4c7,0.003041231390,0.000343453412,0.063594692355
478,18685,River Song,635,2410,4190,10,0xd281f988242c900d67ff2aafabe683b8004ee778,0.003029268558,0.000342102421,0.063344539528
480,3411,Tyche,634,3413,4845,10,0x6fcf9d80e2b597f4b3fa764b5626f573a9fc93d3,0.003017402438,0.000340762352,0.063096409023
481,19657,Lord Dunc,634,2765,3750,9,0x1a760e3a431c8b9c075ed1280c8835a1a0f1651b,0.003011505275,0.000340096372,0.062973094415
482,19215,SETI,634,2740,3720,9,0x1a760e3a431c8b9c075ed1280c8835a1a0f1651b,0.003005631849,0.000339433072,0.062850276167
483,16965,PenSell,634,2541,4020,9,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0.002999782016,0.000338772436,0.062727951256
484,19005,Tender Surrender,634,2513,3890,9,0x2d5f86cd294ca6c92189340eaeff41fc63dc66ef,0.002993955631,0.000338114449,0.062606116687
485,20287,Rektboi,634,2253,2785,8,0xbdc7a955505e20410061744f556f6dec761bfb8f,0.002988152554,0.000337459094,0.062484769486
486,11386,MAGIC POTION,634,1804,4035,9,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.002982372643,0.000336806355,0.062363906705
490,3169,Faust,633,3453,10400,15,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0.002959481877,0.000334221247,0.061885241641
491,20966,BAS3D,633,2832,3955,9,0xce3214768474f006c50189d2d9583f19e3791f96,0.002953815720,0.000333581355,0.061766757559
492,12530,Tripitaka,633,2783,3875,9,0x2e21407be0545c706f25490fbba532943fcaed32,0.002948171906,0.000332943985,0.061648740700
493,6094,50 SAT,633,2689,4755,10,0x2fa37cb96c19e9b1f9ad060aed00c0cfc727ae39,0.002942550303,0.000332309125,0.061531188275
495,6735,Fuku,633,1994,6765,12,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0.002931373200,0.000331046868,0.061297465698
496,12727,FantasyLand,633,1929,4040,9,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.002925817439,0.000330419443,0.061181290083
497,13137,BurgerKing,633,1927,1270,6,0xce3214768474f006c50189d2d9583f19e3791f96,0.002920283365,0.000329794467,0.061065567977
500,9561,Gozer,632,3036,4470,10,0x6157730c4f8e2092f601460b836530e3252b3120,0.002903809996,0.000327934091,0.060721096048
501,13563,Battler lowlowlow beast,632,2862,4130,10,0xa7f1c77998bae58614be010ad2a806639e280056,0.002898361403,0.000327318768,0.060607161416
503,6204,Dumbass,632,2563,2300,7,0x59e9f8f07f9d339c48c8521af341a1a2337a9e22,0.002887527267,0.000326095244,0.060380610573
504,6413,Oracle of DePhi,632,2541,1080,5,0x160fbd013c8821403f9f5f6868b6f50cda050be3,0.002882141479,0.000325487014,0.060267989234
505,2523,CLAUDIUS PTOLEMY,632,2457,3290,9,0xcd8eddd0a27047d53d65f23d483a8a169d54526b,0.002876776382,0.000324881121,0.060155800566
506,12022,FuriousGotchi,632,2443,15265,18,0xe2de15659663f7024699e1e573c033e2efd5bcb1,0.002871431856,0.000324277551,0.060044042053
508,8626,Purple Reign,632,2066,3420,9,0x1d0542b616c691a002e90a713e7d094c0f8e022d,0.002860804040,0.000323077327,0.059821805537
510,6160,Rexsix,632,1854,2695,8,0xfaff4170e628aef5c5ce84c47ebddb5a99517fe2,0.002850257089,0.000321886235,0.059601259960
511,22599,SWANKY MOON,632,1512,2995,8,0x43fbf8dd759778a54fd50c3f0aadfbf47c490451,0.002845013646,0.000321294081,0.059491615194
519,6260,z - Avada Kedavra,631,2853,14520,18,0xa98e714577ad2b41efbcb5f79c3cd663bc806905,0.002803771931,0.000316636557,0.058629216424
520,10768,BEST COIN,631,2822,3410,9,0x019ed608dd806b80193942f2a960e7ac8abb2ee3,0.002798703281,0.000316064142,0.058523226722
521,18477,KoOi 18477,631,2479,10820,15,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0.002793653507,0.000315493859,0.058417631706
522,12848,kickshit,631,2309,1460,6,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0.002788622500,0.000314925696,0.058312429155
