position,gotchiID,name,withSetsRarityScore,kinship,experience,level,originalOwner,originalWeight,weightAmongEligible,reward
221,20151,3000XP 520 BRS,531,2892,6515,12,0x79f563398ff8a5a5ff18650e56b9bac8be84bfa5,0.029932639976,0.000567264762,0.021007232307
223,1014,Skiny Kiny,502,3438,6500,12,0xfaff4170e628aef5c5ce84c47ebddb5a99517fe2,0.029757869783,0.000563952626,0.020884575633
224,19134,Bot Oscar,588,2890,6490,12,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,0.029671451224,0.000562314876,0.020823925629
225,23414,No Time To Die,628,2519,6455,12,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0.029585666895,0.000560689144,0.020763720738
226,7060,Friggin Riggin,602,3272,6450,12,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,0.029500509355,0.000559075292,0.020703955738
227,4441,Megaman,720,3056,6440,12,0x60ed33735c9c29ec2c26b8ec734e36d5b6fa1eab,0.029415971279,0.000557473179,0.020644625488
229,3932,E.T.,531,3409,6410,12,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.029248724815,0.000554303628,0.020527249095
230,8256,Kingship Rank 150,510,3414,6405,12,0x59fc6b4e064b62cc7aed200a71aef3eac36c1287,0.029166002359,0.000552735923,0.020469193078
231,574,Polly,549,3435,6285,12,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.029083871227,0.000551179425,0.020411552062
232,7895,One Time,588,3425,6240,12,0x180f207f8747a966ec94277a69610162d7fa3ff1,0.029002324658,0.000549634005,0.020354321303
233,1779,ERC20,535,3336,6215,12,0x9ff84b91998df96a6587db8dde8d4e47518107d6,0.028921356000,0.000548099538,0.020297496131
235,12198,FarMor,766,2357,6175,12,0x03b16ab6e23bdbeeab719d8e4c49d63674876253,0.028761126319,0.000545062965,0.020185044235
236,3370,homer,556,2939,6115,12,0x1a760e3a431c8b9c075ed1280c8835a1a0f1651b,0.028681852501,0.000543560616,0.020129408530
237,13262,Mahdi,752,2338,6105,12,0x4177a5c0e2369f6830a4c3825afc8fb3dd47790d,0.028603130997,0.000542068736,0.020074160449
238,16451,Hazard Pay,610,2352,6100,12,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,0.028524955654,0.000540587205,0.020019295673
239,13401,Zelenskiy,660,123,6065,12,0x39292e0157ef646cc9ea65dc48f8f91cae009eae,0.028447320411,0.000539115910,0.019964809948
240,11033,There is no spoon,617,3093,6065,12,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,0.028370219301,0.000537654738,0.019910699087
241,5583,Inquisitor,507,3394,6055,12,0x4edb4161d16c89b71aec027930a943c3d4cf0777,0.028293646445,0.000536203577,0.019856958964
242,18661,marron,591,2976,6050,12,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,0.028217596056,0.000534762317,0.019803585516
244,12886,DUKE OF SALTINESS,622,2638,6030,11,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,0.028067039955,0.000531909072,0.019697922701
246,8612,Unity,508,3524,6025,11,0xe5f6dbc39334f3e79c149efb8c8c9c8dec474af1,0.027918506396,0.000529094156,0.019593679341
247,19030,Love is still alive,610,2915,6025,11,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,0.027844984494,0.000527700815,0.019542080428
248,6447,Barbie,621,3453,5995,11,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0.027771952096,0.000526316750,0.019490825057
249,19260,Knight Bong,655,3050,5990,11,0xedd46a46aa5af54ad3c8a651caee2c75c9f2c325,0.027699403988,0.000524941864,0.019439909570
251,16524,Manchild,647,1844,5959,11,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0.027555740171,0.000522219237,0.019339083877
253,7969,StinkyLinky,627,2498,5945,11,0x156e6c5a2fac34bb2fcf2ac1bbaa0e75bde3ac4f,0.027413952834,0.000519532171,0.019239575129
254,2501,Tokyo,546,3431,5925,11,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0.027343750598,0.000518201742,0.019190306014
255,4639,Pan,592,3393,5925,11,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0.027274002924,0.000516879928,0.019141355918
256,8016,h1 hi brs,594,2513,5925,11,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,0.027204705103,0.000515566638,0.019092721537
257,6951,Dailerious,670,1042,5920,11,0xfaff4170e628aef5c5ce84c47ebddb5a99517fe2,0.027135852494,0.000514261787,0.019044399613
258,5682,Duke,601,3431,5920,11,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0.027067440521,0.000512965285,0.018996386935
259,3171,Freebird,530,3419,5915,11,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0.026999464673,0.000511677050,0.018948680337
260,8064,%,439,3407,5880,11,0xde34393312c0c1e97e404d18a04580e9610e063c,0.026931920501,0.000510396994,0.018901276696
261,1381,1505 XP all XP badges,478,2631,5865,11,0xe0c74c6ac956dba68797d76f77f1f5a52258aa7e,0.026864803619,0.000509125037,0.018854172934
262,5684,Kokusho,479,3436,5865,11,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0.026798109702,0.000507861095,0.018807366017
263,5737,Ken,336,3441,5860,11,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0.026731834487,0.000506605089,0.018760852952
264,6451,The World,472,3426,5855,11,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0.026665973767,0.000505356937,0.018714630786
265,9760,Archimedes,561,3281,5850,11,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0.026600523395,0.000504116563,0.018668696609
266,2500,Dune,430,3429,5840,11,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0.026535479279,0.000502883887,0.018623047551
267,3407,Vega,474,3442,5835,11,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0.026470837386,0.000501658834,0.018577680778
268,3173,Panasonic,479,3431,5835,11,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0.026406593735,0.000500441329,0.018532593498
269,598,Cartier,484,3421,5835,11,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0.026342744400,0.000499231296,0.018487782957
270,6058,Rolls Royce,466,3421,5830,11,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0.026279285510,0.000498028662,0.018443246436
271,6843,Mighty Crown,550,3399,5830,11,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0.026216213242,0.000496833356,0.018398981253
272,3931,Krug,502,3442,5830,11,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0.026153523829,0.000495645305,0.018354984764
273,8590,Yamato,469,3417,5830,11,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0.026091213551,0.000494464440,0.018311254359
274,5420,Bentley,367,3444,5830,11,0x35001a8bdb3a224d05f086094c12fd4c9009986d,0.026029278740,0.000493290690,0.018267787462
275,3782,2,525,3411,5810,11,0xde34393312c0c1e97e404d18a04580e9610e063c,0.025967715775,0.000492123987,0.018224581533
276,1728,Magic,519,2897,5810,11,0xfe698c212526f15cc25af671beba14aac309457f,0.025906521083,0.000490964263,0.018181634065
277,581,Q,428,3408,5810,11,0xde34393312c0c1e97e404d18a04580e9610e063c,0.025845691138,0.000489811452,0.018138942583
278,7563,3,514,3411,5805,11,0xde34393312c0c1e97e404d18a04580e9610e063c,0.025785222463,0.000488665487,0.018096504645
279,6239,#,493,3416,5800,11,0xde34393312c0c1e97e404d18a04580e9610e063c,0.025725111623,0.000487526304,0.018054317842
280,7562,^,488,3350,5800,11,0xde34393312c0c1e97e404d18a04580e9610e063c,0.025665355229,0.000486393838,0.018012379796
281,4944,B,452,3411,5800,11,0xde34393312c0c1e97e404d18a04580e9610e063c,0.025605949938,0.000485268026,0.017970688158
282,1367,E,501,3408,5790,11,0xde34393312c0c1e97e404d18a04580e9610e063c,0.025546892446,0.000484148805,0.017929240613
284,2739,=,434,3411,5790,11,0xde34393312c0c1e97e404d18a04580e9610e063c,0.025429807871,0.000481929891,0.017847068681
285,5205,Hallows Aave,753,420,5780,11,0xd07ee1049929e97680f7bb176721ea1e6114f42c,0.025371774394,0.000480830076,0.017806339807
286,4301,bunbogionac,488,3445,5775,11,0xbff64d0aa474b778ed52209cf6b615b7619bfc94,0.025314075931,0.000479736611,0.017765846051
288,3201,Farm,560,3397,5765,11,0x019ed608dd806b80193942f2a960e7ac8abb2ee3,0.025199671706,0.000477568493,0.017685555233
289,3929,Ethel,549,3415,5760,11,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.025142959870,0.000476493726,0.017645753909
290,16712,Paracelsus,613,797,5755,11,0x7dbfe62be1ac737d26823611f251d362c52a1141,0.025086570900,0.000475425077,0.017606179177
291,4302,@bunbogionac,540,3445,5755,11,0xbff64d0aa474b778ed52209cf6b615b7619bfc94,0.025030501853,0.000474362492,0.017566828973
292,4678,FIRSTAAVEGOTCHI,546,3188,5748,11,0x47d6f96ba098816389db7c87cbf077de7181b853,0.024974749826,0.000473305914,0.017527701259
293,7617,Vesuvius,636,2882,5745,11,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.024919311948,0.000472255290,0.017488794020
294,1836,KingShip Rank 14,513,3460,5720,11,0x38ff11d71e32d6a97da15bdcfbcdfccdeda9e637,0.024864185387,0.000471210566,0.017450105268
295,5140,Becca,559,3319,5695,11,0xa60ca8a1400333468a736c7247baad6350c6496d,0.024809367345,0.000470171688,0.017411633040
296,20235,PRANKSY,577,2840,5690,11,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,0.024754855056,0.000469138605,0.017373375396
297,5141,Aagentgotchi,446,3283,5690,11,0xa60ca8a1400333468a736c7247baad6350c6496d,0.024700645793,0.000468111265,0.017335330419
298,1780,Alf,470,3396,5655,11,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.024646736858,0.000467089616,0.017297496218
299,9832,Lord Vader,554,3373,5655,11,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.024593125589,0.000466073609,0.017259870924
300,1998,Apollo,590,3483,5655,11,0xa33aa58fd2795ea89a84c19cacdad50915194980,0.024539809354,0.000465063193,0.017222452689
301,8501,Aalphagotchi,350,3225,5645,11,0xa60ca8a1400333468a736c7247baad6350c6496d,0.024486785554,0.000464058319,0.017185239691
302,7401,Eren Jaeger,434,3335,5635,11,0xe5f6dbc39334f3e79c149efb8c8c9c8dec474af1,0.024434051622,0.000463058938,0.017148230127
303,3933,Achilles,483,3407,5635,11,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.024381605021,0.000462065003,0.017111422216
304,4650,Luka Doncic,516,3445,5600,11,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,0.024329443245,0.000461076465,0.017074814201
305,1483,Eternity,572,3446,5600,11,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,0.024277563818,0.000460093279,0.017038404343
306,4298,Super-Dog,596,3400,5580,11,0x262944448ec574dd5f82136964bbf189cc1ab579,0.024225964294,0.000459115397,0.017002190925
307,19221,Matala,635,3034,5570,11,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,0.024174642254,0.000458142773,0.016966172251
308,10646,value myth stats,616,2818,5570,11,0x5f9ce0c2804af2a678d33e3617ee829c00ef6be0,0.024123595310,0.000457175363,0.016930346644
309,8554,KingShip Rank 18,488,3457,5570,11,0x38ff11d71e32d6a97da15bdcfbcdfccdeda9e637,0.024072821102,0.000456213122,0.016894712447
310,12353,XP3,575,2994,5565,11,0xb3749ab08c12ae8bcd95a5f11272927a2ebc36d5,0.024022317296,0.000455256005,0.016859268023
311,7868,Super-Star,535,3417,5540,11,0x262944448ec574dd5f82136964bbf189cc1ab579,0.023972081588,0.000454303970,0.016824011754
312,7052,The Holy Graal,411,3174,5540,11,0x47d6f96ba098816389db7c87cbf077de7181b853,0.023922111699,0.000453356971,0.016788942042
313,3749,Metataakser,613,3447,5535,11,0x2f08d099c60823ce5955e747909d216dcbc9bf21,0.023872405376,0.000452414968,0.016754057305
314,8032,Hippocrates,583,3338,5525,11,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0.023822960396,0.000451477918,0.016719355983
315,1852,PERFECT,593,3160,5510,11,0x47d6f96ba098816389db7c87cbf077de7181b853,0.023773774557,0.000450545778,0.016684836530
316,3861,Nicholas II,507,3366,5505,11,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0.023724845685,0.000449618509,0.016650497421
317,6933,NWA,495,3416,5505,11,0x6fcf9d80e2b597f4b3fa764b5626f573a9fc93d3,0.023676171631,0.000448696068,0.016616337148
318,6351,Taco,591,3428,5500,11,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,0.023627750271,0.000447778417,0.016582354220
319,7055,bit,545,3177,5500,11,0x47d6f96ba098816389db7c87cbf077de7181b853,0.023579579503,0.000446865514,0.016548547161
320,5383,@BITCOIN,560,3135,5490,11,0x47d6f96ba098816389db7c87cbf077de7181b853,0.023531657252,0.000445957322,0.016514914516
321,8303,@ETHEREUM,479,3142,5490,11,0x47d6f96ba098816389db7c87cbf077de7181b853,0.023483981465,0.000445053800,0.016481454844
322,5681,Vladimir II Monomakh,497,3376,5475,11,0x677975399cbd8aa7bd17a4b87c04ed07a85978d4,0.023436550113,0.000444154910,0.016448166719
323,22473,Hariblow,640,2464,5460,11,0xa322f14c4e9628f5934420a6098a01e7c999e657,0.023389361188,0.000443260615,0.016415048735
324,5155,Caravaggio,486,3356,5445,11,0x9ff84b91998df96a6587db8dde8d4e47518107d6,0.023342412707,0.000442370877,0.016382099498
325,4566,KingShip Rank 11,544,3461,5445,11,0x38ff11d71e32d6a97da15bdcfbcdfccdeda9e637,0.023295702709,0.000441485658,0.016349317633
326,7456,Alloy,522,3367,5445,11,0x77427023e70cafd983dabaf3488d8d83ecb15b96,0.023249229253,0.000440604922,0.016316701777
328,4465,Venom,530,3378,5420,11,0x77427023e70cafd983dabaf3488d8d83ecb15b96,0.023156984320,0.000438856754,0.016251962724
329,2393,Super-Witch,606,3391,5410,11,0x262944448ec574dd5f82136964bbf189cc1ab579,0.023111209071,0.000437989249,0.016219836881
331,7863,~Sweety~Pop~,611,3092,5405,11,0x7d9fb540504d8f277099472b89113485f712c546,0.023020343730,0.000436267226,0.016156066050
332,1345,Red Pill,649,3388,5390,11,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.022975249991,0.000435412638,0.016124418503
333,787,cRekto Club,508,3073,5365,11,0xda0043131bf97d2b5eb5fc45910c962da8013766,0.022930379807,0.000434562286,0.016092927850
334,3425,Ghost of Kyiv,696,2929,5350,11,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,0.022885731404,0.000433716137,0.016061592846
335,2270,Caesar,736,2947,5345,11,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0.022841303025,0.000432874158,0.016030412260
336,9250,LUCIFER,499,3060,5340,11,0x47d6f96ba098816389db7c87cbf077de7181b853,0.022797092936,0.000432036316,0.015999384872
338,5658,Boba Aarmy - General 5,492,3354,5340,11,0xa9be601f305b8f4325568f4c7a89bc94be815a57,0.022709320772,0.000430372913,0.015937784885
339,5660,Boba Aarmy - General 6,483,3357,5340,11,0xa9be601f305b8f4325568f4c7a89bc94be815a57,0.022665755319,0.000429547287,0.015907209914
340,9957,ChainLinkGood,587,3279,5335,11,0xdc5aac3b5bd12aff946a6c263172bfc0392883d1,0.022622401395,0.000428725671,0.015876783398
341,9689,ETH afamer,528,3324,5335,11,0xdc5aac3b5bd12aff946a6c263172bfc0392883d1,0.022579257357,0.000427908032,0.015846504183
342,9996,Purosangue,622,3325,5335,11,0x9ff84b91998df96a6587db8dde8d4e47518107d6,0.022536321576,0.000427094339,0.015816371127
343,7200,MC HAMMER,541,3361,5325,11,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0.022493592443,0.000426284564,0.015786383100
344,7202,@ELON MUSK,522,3231,5315,11,0xcc2fa07d141d70271effba7701003581348839c2,0.022451068365,0.000425478674,0.015756538984
345,4567,Pokey,574,3455,5305,11,0x6519e6117480d140cd7d33163ac30fd01812f34a,0.022408747766,0.000424676640,0.015726837673
346,9634,Clyde,587,3452,5305,11,0x6519e6117480d140cd7d33163ac30fd01812f34a,0.022366629088,0.000423878433,0.015697278073
347,6156,MANDO,530,3342,5305,11,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0.022324710787,0.000423084024,0.015667859102
348,4561,Inky,540,3454,5300,11,0x6519e6117480d140cd7d33163ac30fd01812f34a,0.022282991337,0.000422293382,0.015638579687
349,4564,Pinky,580,3455,5300,11,0x6519e6117480d140cd7d33163ac30fd01812f34a,0.022241469227,0.000421506481,0.015609438768
350,5975,BAOLONG_XP_06,456,2627,5300,11,0xe0c74c6ac956dba68797d76f77f1f5a52258aa7e,0.022200142962,0.000420723292,0.015580435298
351,9362,Colorblind,568,3369,5299,11,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.022159011062,0.000419943785,0.015551568236
352,6265,SergeyNakamoto,500,2840,5295,11,0xded7cfb53cf1658e07432a3c4c8c0064d5bd626a,0.022118072065,0.000419167935,0.015522836556
353,2811,Ocean,594,3405,5285,11,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.022077324520,0.000418395713,0.015494239241
354,14296,BITCOIN $100K,583,2409,5285,11,0xe0c74c6ac956dba68797d76f77f1f5a52258aa7e,0.022036766995,0.000417627092,0.015465775285
355,6155,OPEPEN,529,3331,5285,11,0x96fe6681b5b8be0c5d6e8eb690adec7ecb0831c9,0.021996398069,0.000416862045,0.015437443691
356,5533,Hight KINSHIP and XP,454,3340,5275,11,0xe2de15659663f7024699e1e573c033e2efd5bcb1,0.021956216339,0.000416100546,0.015409243474
357,2559,Gotchi Gov'Nuh,492,3174,5275,11,0x9ff84b91998df96a6587db8dde8d4e47518107d6,0.021916220414,0.000415342568,0.015381173658
358,673,StefCyo,544,3441,5265,11,0x7bd0fafe34a8b64afaf16166d644cdbb2b950aab,0.021876408917,0.000414588086,0.015353233277
360,5798,Villain,541,3404,5260,11,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.021797333778,0.000413089503,0.015297737009
361,5551,24,504,3404,5260,11,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.021758067451,0.000412345352,0.015270179238
362,3156,RIP,553,3406,5260,11,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.021718980188,0.000411604594,0.015242747136
363,6014,Ohmegaa,536,2773,5260,11,0x478fa4c971a077038b4fc5c172c3af5552224ccc,0.021680070680,0.000410867205,0.015215439786
364,7571,99 Problems,621,3188,5255,11,0x9ff84b91998df96a6587db8dde8d4e47518107d6,0.021641337632,0.000410133161,0.015188256279
365,1633,DAI Am Legend,526,3192,5255,11,0x9ff84b91998df96a6587db8dde8d4e47518107d6,0.021602779763,0.000409402436,0.015161195715
366,4682,Pacifist,549,3451,5255,11,0xa33aa58fd2795ea89a84c19cacdad50915194980,0.021564395804,0.000408675007,0.015134257204
367,9862,EXP BOOST 08,498,2654,5250,11,0xe0c74c6ac956dba68797d76f77f1f5a52258aa7e,0.021526184498,0.000407950850,0.015107439865
368,5549,Raiden,487,3412,5240,11,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.021488144602,0.000407229942,0.015080742823
369,1335,Fanta,548,3401,5230,11,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.021450274883,0.000406512259,0.015054165215
370,567,VANILLA ICE,511,3416,5225,11,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.021412574123,0.000405797777,0.015027706184
371,1545,Viz,450,2690,5225,11,0x2848b9f2d4faebaa4838c41071684c70688b455d,0.021375041114,0.000405086475,0.015001364885
372,8971,Xi Jinping,496,3280,5215,11,0xc4fe12630feffdb5ee72eddcbbb43b595407442f,0.021337674661,0.000404378329,0.014975140477
373,543,Pacman,458,3416,5210,11,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.021300473579,0.000403673317,0.014949032129
374,578,Jade,446,3416,5210,11,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.021263436696,0.000402971418,0.014923039019
375,486,Smart Money,489,2990,5210,11,0xfe698c212526f15cc25af671beba14aac309457f,0.021226562852,0.000402272607,0.014897160333
376,7203,GROGU,514,3057,5205,11,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0.021189850897,0.000401576865,0.014871395263
377,5029,Korny,585,2688,5205,11,0x2848b9f2d4faebaa4838c41071684c70688b455d,0.021153299692,0.000400884170,0.014845743010
378,9171,singularity,483,3434,5200,11,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.021116908110,0.000400194499,0.014820202783
379,4503,Heist,553,3392,5200,11,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.021080675035,0.000399507832,0.014794773798
380,2854,Raawn Shethard,626,3419,5195,11,0x6fcf9d80e2b597f4b3fa764b5626f573a9fc93d3,0.021044599359,0.000398824149,0.014769455280
381,9733,Piggy,545,3412,5195,11,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.021008679989,0.000398143427,0.014744246459
382,1491,Alexander the Great,544,643,5190,11,0x4ada1b9d9fe28abd9585f58cfeed2169a39e1c6b,0.020972915840,0.000397465647,0.014719146575
383,9338,Zarathustra,496,3347,5190,11,0x4edb4161d16c89b71aec027930a943c3d4cf0777,0.020937305836,0.000396790788,0.014694154873
384,577,haunt1,542,3436,5190,11,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.020901848913,0.000396118831,0.014669270606
385,17171,001,531,3047,5185,11,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0.020866544018,0.000395449755,0.014644493034
386,575,Buddy,541,3436,5185,11,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.020831390106,0.000394783539,0.014619821425
387,5079,MP3,495,3435,5185,11,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.020796386144,0.000394120166,0.014595255053
388,3852,Pamp,481,3431,5175,11,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.020761531105,0.000393459615,0.014570793198
389,3431,Beer,531,3432,5175,11,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.020726823976,0.000392801867,0.014546435149
390,568,chain,533,3436,5175,11,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.020692263750,0.000392146903,0.014522180199
391,9850,Illusion,501,3386,5170,11,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.020657849433,0.000391494705,0.014498027649
392,576,Loop,548,3435,5170,11,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.020623580036,0.000390845252,0.014473976808
393,580,Zen Galaxy,533,3433,5165,11,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.020589454583,0.000390198528,0.014450026988
394,571,Smurf,547,3434,5165,11,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.020555472104,0.000389554513,0.014426177511
395,573,Pearl,537,3431,5165,11,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.020521631641,0.000388913190,0.014402427702
396,569,Sapphire,502,3431,5165,11,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.020487932242,0.000388274540,0.014378776895
397,9851,WAGMI,564,3388,5165,11,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.020454372965,0.000387638545,0.014355224427
398,13299,000002,538,2143,5165,11,0xffa577a214db70dd173113f6f095effe9d9ce664,0.020420952877,0.000387005189,0.014331769645
399,5945,8bit,490,3428,5165,11,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0.020387671053,0.000386374452,0.014308411899
401,4598,high xp/Rare+Myth PinkEye,527,3135,5145,11,0xca7a6a53d5576102765a0281c723f863d881dc96,0.020321518540,0.000385120771,0.014261984948
402,4847,Jaammer,517,2641,5140,11,0x2848b9f2d4faebaa4838c41071684c70688b455d,0.020288646044,0.000384497792,0.014238914475
403,6233,Pythagoras,542,3371,5135,11,0x4edb4161d16c89b71aec027930a943c3d4cf0777,0.020255908195,0.000383877364,0.014215938500
404,4125,Rand al'Thor,557,3387,5130,11,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,0.020223304111,0.000383259472,0.014193056403
405,23773,Miracle Maax,622,2966,5130,11,0xfaff4170e628aef5c5ce84c47ebddb5a99517fe2,0.020190832916,0.000382644098,0.014170267570
